I correct mismatch occulted
1	2.55888140992689E-005	2.50727279840229E-005	2.07652939138023E-006
2	0.0002267473	8.49741092376808E-005	0.0001193394
3	0.0100548126	0.0003815542	0.000861149
4	0.0305022784	0.0011473944	0.0017877697
5	0.0906896414	0.0033281364	0.003390606
6	0.1170624877	0.0080924425	0.0056493814
7	0.1279273475	0.0161466417	0.0092553358
8	0.117376899	0.0257013998	0.0141312711
9	0.0971820109	0.0357158571	0.0190613183
10	0.076145704	0.0433061621	0.0229280603
11	0.0577708185	0.0475072587	0.0258232309
12	0.043518261	0.0475963303	0.0270862494
13	0.0329912133	0.0457325583	0.0276834348
14	0.0253275979	0.0423714469	0.0276779381
15	0.0198379235	0.0387738519	0.0275324589
16	0.0158176807	0.0353182056	0.0269500535
17	0.01295996	0.0320790433	0.0263948872
18	0.0107618368	0.0291291442	0.02578964
19	0.0090655869	0.0266271396	0.0249944514
20	0.0076925431	0.0242483523	0.0241876586
21	0.0066436006	0.0219985384	0.0233597342
22	0.0058256821	0.0202084236	0.0224530237
23	0.0051153332	0.0185734281	0.0215497334
24	0.0045958135	0.016990139	0.0205626491
25	0.0041149825	0.0157902578	0.0195880239
26	0.003742872	0.0146717409	0.018544629
27	0.0033811902	0.013651954	0.0178292035
28	0.0030859172	0.0129181133	0.0170905698
29	0.0028312936	0.0120305193	0.0163022215
30	0.0026430645	0.0115229185	0.0155562589
31	0.002490924	0.0107942484	0.0148259313
32	0.002452491	0.0102319169	0.014137745
33	0.0024303264	0.0098738744	0.0133856749
34	0.0022829456	0.0093370059	0.0127728544
35	0.0021370993	0.009217008	0.0121145946
36	0.0020900136	0.0091179853	0.0116554373
37	0.0019667298	0.0082574152	0.0112203433
38	0.0017788986	0.0077739115	0.0107719351
39	0.0016630456	0.0074051375	0.0102845615
40	0.0014616456	0.0070503145	0.0098762181
41	0.0013664228	0.0068995855	0.0094682411
42	0.0014187371	0.006744076	0.0090760214
43	0.0013334884	0.0063066203	0.0087021239
44	0.0013636522	0.0063609608	0.0083266386
45	0.0010992818	0.0063112056	0.0080393446
46	0.0010430603	0.0059507242	0.0077179712
47	0.0009480933	0.005671412	0.0074803918
48	0.0008982654	0.0052076154	0.0071878454
49	0.0009163097	0.0049753268	0.0068315374
50	0.0008496879	0.0047524039	0.0066805615
51	0.000825392	0.0044054832	0.0063997414
52	0.0007746264	0.004283339	0.0061503136
53	0.0007325704	0.0040838303	0.0058506826
54	0.0006737488	0.0039366134	0.0056596419
55	0.0006500639	0.0038555417	0.0054466144
56	0.0006724416	0.0035214988	0.005190957
57	0.0005937287	0.003451939	0.0050068788
58	0.0005824474	0.0033307705	0.0048329389
59	0.0005462025	0.0032096994	0.0047110344
60	0.0005081532	0.0031373105	0.0044843263
61	0.0004775347	0.0029546795	0.0043299302
62	0.0004483228	0.0028348768	0.0041925128
63	0.0004077587	0.0028077553	0.004016985
64	0.0004374252	0.0027297079	0.0039549334
65	0.0004108845	0.0026101003	0.0038024918
66	0.0003673508	0.0025401503	0.0037256602
67	0.0003359367	0.0024703954	0.0035484223
68	0.0003202935	0.0024266889	0.0033783912
69	0.000311996	0.002361812	0.003321592
70	0.0003218564	0.0023069837	0.0032264381
71	0.0003180913	0.0022275704	0.0031112518
72	0.000289533	0.0021130359	0.0030200066
73	0.0002591844	0.002072939	0.0028773368
74	0.0002397051	0.0019665019	0.0027801064
75	0.0002457578	0.0019212344	0.0027482256
76	0.0002271025	0.001853138	0.0026588127
77	0.0002149972	0.0018022121	0.0025863784
78	0.0001966403	0.001734506	0.0024934232
